VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,text_processed
04kJtp6pVXI,the guy on the right is so on point do not judge on his speaking abilities but judge him on his messege you racist fucks can suck my dick and like always the media focusing on the thing that do not matter cnn is shit,True,True,False,False,True,False,False,False,False,False,"['guy', 'right', 'point', 'not', 'judge', 'speak', 'ability', 'judge', 'message', 'racist', 'fuck', 'suck', 'dick', 'like', 'always', 'medium', 'focus', 'thing', 'not', 'matter', 'shit']"
04kJtp6pVXI,moral of the story do not reach for a cops gun because you are probably gunna get shot white or black,False,False,False,False,False,False,False,False,False,False,"['moral', 'story', 'not', 'reach', 'cop', 'gun', 'probably', 'go', 'get', 'shoot', 'white', 'black']"
04kJtp6pVXI,masri is about as close as you can get to isis in america,True,True,False,False,False,False,False,False,False,False,"['mari', 'close', 'get', 'isis', 'america']"
04kJtp6pVXI,we all know with the chimpers there is no compassion in their mud pumping hearts,True,False,False,False,False,True,True,False,False,False,"['know', 'whimper', 'no', 'compassion', 'mud', 'pump', 'heart']"
04kJtp6pVXI,i can believe whatever i want to believe i do not care what any of them have to say bassem masri you are an idiot,True,True,False,False,False,False,False,False,False,False,"['believe', 'whatever', 'want', 'believe', 'not', 'care', 'say', 'basset', 'mari', 'idiot']"
04kJtp6pVXI,bassem masri is a terrorist part of isis,True,False,False,False,False,True,False,False,False,True,"['basset', 'mari', 'terrorist', 'part', 'isis']"
04kJtp6pVXI,i would nt waist my time trying to reason with this police spitting thug trying to defend criminal brown is a losing matter the grand jury has made they are decision live with it,True,True,False,True,False,False,False,False,False,False,"['would', 'not', 'waist', 'time', 'try', 'reason', 'police', 'spit', 'thug', 'try', 'defend', 'criminal', 'brown', 'losing', 'matter', 'grand', 'jury', 'make', 'decision', 'live']"
04kJtp6pVXI,i wish mr masri was dead,True,True,False,False,False,False,False,False,False,False,"['wish', 'mister', 'mari', 'dead']"
04kJtp6pVXI,thus with a collapse of the usa only two possibilities can be considered whereby with the one it boils down to a dictatorship with evil reprisals while the other possibility may be a new reconstruction if people who are fundamentally conscious of their responsibilities attain government and really do everything to bring about an effective and valuable new start but whether this will actually occur is currently extremely questionable because presently in a totalitarian manner everything is directed towards interests which are economic military political and cultural as well as towards that which is strict fundamentalist religious sectarian and based on enormous lies and devious misanthropic criminal and felonious machinations in every imaginable regard this also means that the population of the usa is spied upon by the secret services and even severely within the neighbourhoods and so forth and in every possible manner being restricted in its freedom and this is in addition to the violence as it emerges in some form or other both openly and covertly,False,False,False,False,False,False,False,False,False,False,"['thus', 'collapse', 'we', 'two', 'possibility', 'consider', 'whereby', 'one', 'boil', 'dictatorship', 'evil', 'reprisal', 'possibility', 'may', 'new', 'reconstruction', 'people', 'fundamentally', 'conscious', 'responsibility', 'attain', 'government', 'really', 'everything', 'bring', 'effective', 'valuable', 'new', 'start', 'whether', 'actually', 'occur', 'currently', 'extremely', 'questionable', 'presently', 'totalitarian', 'manner', 'everything', 'direct', 'towards', 'interest', 'economic', 'military', 'political', 'cultural', 'well', 'towards', 'strict', 'fundamentalist', 'religious', 'sectarian', 'base', 'enormous', 'lie', 'devious', 'misanthropic', 'criminal', 'felonious', 'machination', 'every', 'imaginable', 'regard', 'also', 'mean', 'population', 'we', 'spy', 'upon', 'secret', 'service', 'even', 'severely', 'within', 'neighborhood', 'forth', 'every', 'possible', 'manner', 'restrict', 'freedom', 'addition', 'violence', 'emerge', 'form', 'openly', 'covertly']"
04kJtp6pVXI,you actually can shout fire in a crowded theater christopher hitchens demonstrated this in his talk about free speech look it up the interviewee is correct cops serve the public not the other way around and it is consistent with serving that public that the police department represent that public s race and ethnicity in its ranks hire a bunch of big tough black guys to the police department and you will have fewer blacks being shot to death by a puny white guy who felt humiliated when he got bitch slapped by a teenager,True,True,False,False,True,False,False,False,False,False,"['actually', 'shout', 'fire', 'crowd', 'theater', 'christopher', 'kitchen', 'demonstrate', 'talk', 'free', 'speech', 'look', 'interviewee', 'correct', 'cop', 'serve', 'public', 'not', 'way', 'around', 'consistent', 'serve', 'public', 'police', 'department', 'represent', 'public', 'race', 'ethnicity', 'rank', 'hire', 'bunch', 'big', 'tough', 'black', 'guy', 'police', 'department', 'few', 'black', 'shoot', 'death', 'puny', 'white', 'guy', 'feel', 'humiliate', 'get', 'bitch', 'slap', 'teenager']"
04kJtp6pVXI,i think he kill him,True,True,False,False,False,False,False,False,False,False,"['think', 'kill']"
04kJtp6pVXI,legalize marijuana then problems will stop,False,False,False,False,False,False,False,False,False,False,"['legalize', 'marijuana', 'problem', 'stop']"
04kJtp6pVXI,1 word provocateur,False,False,False,False,False,False,False,False,False,False,"['word', 'provocateur']"
04kJtp6pVXI,lol this is what happens when the greedy rich slime keep the masses uneducated ignorant now deal with the stupid that you created trying to reason with the irrational is an exercise in futility get the popcorn ready because it is about to boil over if you fall for the talk you will fall just walking,True,True,False,False,False,False,False,False,False,False,"['laugh', 'loud', 'happen', 'greedy', 'rich', 'slime', 'keep', 'mass', 'uneducated', 'ignorant', 'deal', 'stupid', 'create', 'try', 'reason', 'irrational', 'exercise', 'futility', 'get', 'popcorn', 'ready', 'boil', 'fall', 'talk', 'fall', 'walk']"
04kJtp6pVXI,the legal system is inherently racist same as this cnn reporter,True,True,False,False,False,False,False,False,False,False,"['legal', 'system', 'inherently', 'racist', 'reporter']"
04kJtp6pVXI,he looks ready to cut heads off he must be a isis sympathizer and i am going to say maybe 5 care about the issue at hand and other 95 just want to go loot stores and fuck shit up,True,False,False,False,False,True,False,False,False,True,"['look', 'ready', 'cut', 'head', 'must', 'isis', 'sympathizer', 'go', 'say', 'maybe', 'care', 'issue', 'hand', '95', 'want', 'go', 'loot', 'store', 'fuck', 'shit']"
04kJtp6pVXI,lol shoot to apprehend he is an idiot,True,True,False,False,False,False,False,False,False,False,"['laugh', 'loud', 'shoot', 'apprehend', 'idiot']"
04kJtp6pVXI,this case has overshadowed the cops that murdered a kid with a fake sword in saratoga springs utah i am just as much outraged by the mike brown case the murder that happened in utah was just about the same deal cops are provided with non lethal weapons the shooting in utah unwarranted because he ran do not know why he ran but if you lunged at the police with the fake sword you should have taken that opportunity for immediate action right then he ran and was shot 6 times in the back we know a large group of cops are corrupt and these murderers are nothing new though i have ran from the police many times when i was in my teens cops just pursue and find him hiding some where not just put 6 bullets in the back ending a life they said in some paper saratoga springs has about 5 of black population i have been through there and i would say they were off by about 5,False,False,False,False,False,False,False,False,False,False,"['case', 'overshadow', 'cop', 'murder', 'kid', 'fake', 'sword', 'saratoga', 'spring', 'utah', 'much', 'outraged', 'mike', 'brown', 'case', 'murder', 'happen', 'utah', 'deal', 'cop', 'provide', 'non', 'lethal', 'weapon', 'shoot', 'utah', 'unwarranted', 'run', 'not', 'know', 'run', 'lunge', 'police', 'fake', 'sword', 'take', 'opportunity', 'immediate', 'action', 'right', 'run', 'shoot', 'times', 'back', 'know', 'large', 'group', 'cop', 'corrupt', 'murderer', 'nothing', 'new', 'though', 'run', 'police', 'many', 'time', 'teen', 'cop', 'pursue', 'find', 'hiding', 'not', 'put', 'bullet', 'back', 'end', 'life', 'say', 'paper', 'saratoga', 'spring', 'black', 'population', 'would', 'say']"
04kJtp6pVXI,this man is a zionist jew look at ypu can see the jewnesss in his face cnn only employ zionist sympathisers and neo con racists and wolf blitzer is the emplpyeee,True,False,False,False,False,True,True,False,False,False,"['man', 'zionist', 'jew', 'look', 'see', 'newness', 'face', 'employ', 'zionist', 'sympathizer', 'no', 'con', 'racist', 'wolf', 'blitz', 'employee']"
04kJtp6pVXI,there is blood on the street but you are worried about words we are all getting very tired with the way mainstream media is treating us like idiots who will follow their condescending irrelevant distracting disparaging narrative step up cnn,False,False,False,False,False,False,False,False,False,False,"['blood', 'street', 'worry', 'word', 'get', 'tired', 'way', 'mainstream', 'medium', 'treat', 'we', 'like', 'idiot', 'follow', 'condescend', 'irrelevant', 'distracting', 'disparage', 'narrative', 'step']"
04kJtp6pVXI,stop being criminals and you will not get shot that simple,True,True,False,True,False,False,False,False,False,False,"['stop', 'criminal', 'not', 'get', 'shoot', 'simple']"
04kJtp6pVXI,i like turtles,False,False,False,False,False,False,False,False,False,False,"['like', 'turtle']"
04kJtp6pVXI,massri needs an education,True,True,False,False,False,False,False,False,False,False,"['mass', 'need', 'education']"
04kJtp6pVXI,cnn mother fuckers fuck you peace of shit,True,True,False,False,True,False,False,False,False,False,"['mother', 'fucker', 'fuck', 'peace', 'shit']"
04kJtp6pVXI,hers my statement i think ali sheep butt fucker masri should take an ak and go fight in syria,True,True,False,True,True,True,True,False,False,False,"['statement', 'think', 'ali', 'sheep', 'butt', 'fucker', 'mari', 'take', 'go', 'fight', 'syria']"
04kJtp6pVXI,hahahahaha this guy is ed bassmaster s character always teste ed bassmaster has a semi retarded character who is cross eyed just like this guy,True,True,False,False,False,False,False,False,False,False,"['hahahahaha', 'guy', 'ed', 'taskmaster', 'character', 'always', 'test', 'ed', 'taskmaster', 'semi', 'retarded', 'character', 'cross', 'eye', 'like', 'guy']"
04kJtp6pVXI,how do these childish cops sleep at night,False,False,False,False,False,False,False,False,False,False,"['childish', 'cop', 'sleep', 'night']"
04kJtp6pVXI,a completely idiot having his minutrs of fame,True,True,False,False,False,False,False,False,False,False,"['completely', 'idiot', 'minute', 'fame']"
04kJtp6pVXI,i hope to god you guys is still not falling for the same old banana in the tailpipe bullshit news that they are giving you,True,True,False,False,False,False,False,False,False,False,"['hope', 'god', 'guy', 'still', 'not', 'fall', 'old', 'banana', 'tailpipe', 'bullshit', 'news', 'give']"
04kJtp6pVXI,cnn is such bullcrap,True,True,False,False,False,False,False,False,False,False,['bullyrag']
04kJtp6pVXI,alright this entire case is crap all of these people who are saying that white people are being racist and calling them bad names is just as racist as you would like to call it as us there have been extensive investigations that prove that this boy s death was out of self defense however i am not defending the whole kkk thing but i am defending the helpless citizens of ferguson this boy died i do not care if he was white or black what i do care about is how the people in ferguson are treating their town if they really cared about this incident they would hold memorials to express their feelings this is not helping themselves get justice what really matters is that this boy is dead something has been done about it the grand jury has decided can it just be over,False,False,False,False,False,False,False,False,False,False,"['alright', 'entire', 'case', 'crap', 'people', 'say', 'white', 'people', 'racist', 'call', 'bad', 'name', 'racist', 'would', 'like', 'call', 'we', 'extensive', 'investigation', 'prove', 'boy', 'death', 'self', 'defense', 'however', 'not', 'defend', 'whole', 'ok', 'thing', 'defend', 'helpless', 'citizen', 'ferguson', 'boy', 'died', 'not', 'care', 'white', 'black', 'care', 'people', 'ferguson', 'treat', 'town', 'really', 'cared', 'incident', 'would', 'hold', 'memorial', 'express', 'feeling', 'not', 'help', 'get', 'justice', 'really', 'matter', 'boy', 'dead', 'something', 'do', 'grand', 'jury', 'decide']"
04kJtp6pVXI,this guy does not know what happened he did not have his hands up,False,False,False,False,False,False,False,False,False,False,"['guy', 'not', 'know', 'happen', 'not', 'hand']"
04kJtp6pVXI,ayy cnn are lookin like pussies,True,True,False,False,True,False,False,False,False,False,"['hey', 'look', 'like', 'pussy']"
04kJtp6pVXI,smirconnish is the most even handed guy in the world this guy masri is an idiot,True,True,False,False,False,False,False,False,False,False,"['smirconnish', 'even', 'hand', 'guy', 'world', 'guy', 'mari', 'idiot']"
04kJtp6pVXI,masri is a total idiot i do not have to know the evidence i can just come to my own conclusions instead here is a clue do not attack a cop and try to take his gun and then rush him after he finally gets out of his car and you will not get shot duhhh so what would masri do take brown out for a icecream as he is beating him into the ground and not defend himself by the way browns momma and gramma violently assaulted some people who were selling t shirts in memory of brown and put two people in the hospital stole their money and trashed their shop and will probably be charged for it so we all know what sort of mentality brown was raised in and he was a thug want to be who caused his own death,True,True,False,False,False,True,True,False,False,False,"['mari', 'total', 'idiot', 'not', 'know', 'evidence', 'come', 'conclusion', 'instead', 'clue', 'not', 'attack', 'cop', 'try', 'take', 'gun', 'rush', 'finally', 'get', 'car', 'not', 'get', 'shoot', 'duh', 'would', 'mari', 'take', 'brown', 'icecream', 'beating', 'ground', 'not', 'defend', 'way', 'browns', 'momma', 'gamma', 'violently', 'assault', 'people', 'sell', 'shirt', 'memory', 'brown', 'put', 'two', 'people', 'hospital', 'steal', 'money', 'trash', 'shop', 'probably', 'charge', 'know', 'sort', 'mentality', 'brown', 'raise', 'thug', 'want', 'cause', 'death']"
04kJtp6pVXI,he had to take a break because bassem was making too much sense for him to debate further,False,False,False,False,False,False,False,False,False,False,"['take', 'break', 'basset', 'make', 'much', 'sense', 'debate']"
04kJtp6pVXI,let us reverse the rolls black racist cops in rich white communities but you cannot prove there racist when a white man gets pissed off at this intolerable condition we unload several clips of high caliber ammo at point blank range for his audacity at questioning authority all americans need to be on full alert of this elitist agenda to set presidents of questioning authority the elitist upper class is the problem prison culture cia drug cartels exporting jobs and importing cheap labor while the elitist get bailed out and support this corrupt system we can turn this around when we c get past the race issue the govt incites to divide the working class but you can hardly call it a working class because the govt put everyone out of work we are more of a homeless class let us not for get western history and the role big money plays in this clusterfuck designed to destroy a nation that is destroyed at this point we can get it back ask me how,True,False,False,False,False,True,True,False,False,False,"['let', 'we', 'reverse', 'roll', 'black', 'racist', 'cop', 'rich', 'white', 'community', 'not', 'prove', 'racist', 'white', 'man', 'get', 'pissed', 'intolerable', 'condition', 'unload', 'several', 'clip', 'high', 'caliber', 'ammo', 'point', 'blank', 'range', 'audacity', 'question', 'authority', 'americans', 'need', 'full', 'alert', 'elitist', 'agenda', 'set', 'president', 'question', 'authority', 'elitist', 'upper', 'class', 'problem', 'prison', 'culture', 'via', 'drug', 'cartel', 'export', 'job', 'import', 'cheap', 'labor', 'elitist', 'get', 'bail', 'support', 'corrupt', 'system', 'turn', 'around', 'get', 'past', 'race', 'issue', 'govt', 'incite', 'divide', 'work', 'class', 'hardly', 'call', 'work', 'class', 'govt', 'put', 'everyone', 'work', 'homeless', 'class', 'let', 'we', 'not', 'get', 'western', 'history', 'role', 'big', 'money', 'play', 'clusterfuck', 'design', 'destroy', 'nation', 'destroy', 'point', 'get', 'back', 'ask']"
04kJtp6pVXI,this moron is talking about being peaceful their burning the nation s flag idiot even though that is what you are suppose to do when it is old so they have no knowledge they are babies making noise,True,True,False,False,False,False,False,False,False,False,"['moron', 'talk', 'peaceful', 'burn', 'nation', 'flag', 'idiot', 'even', 'though', 'suppose', 'old', 'no', 'knowledge', 'baby', 'make', 'noise']"
04kJtp6pVXI,this is a cia agent provocateur operative to kick start the riots of the new american civil war he is not african american but his rehearsed ebonics is transparent,False,False,False,False,False,False,False,False,False,False,"['via', 'agent', 'provocateur', 'operative', 'kick', 'start', 'riot', 'new', 'american', 'civil', 'war', 'not', 'african', 'american', 'rehearse', 'ebonic', 'transparent']"
04kJtp6pVXI,can someone shoot this black idiot too that would make me giggle inside,True,True,False,True,False,True,True,False,False,False,"['someone', 'shoot', 'black', 'idiot', 'would', 'make', 'giggle', 'inside']"
04kJtp6pVXI,you people are sick this man is speaking the truth and you all are just mad trying to justify why a young boy who did nothing was shot and killed smh you all are the devil and a disease to this earth i will be glad when the sun burns all your asses into extinction and we can have our planet back half animal half devil cave beasts,True,True,False,True,True,False,False,False,False,False,"['people', 'sick', 'man', 'speak', 'truth', 'mad', 'try', 'justify', 'young', 'boy', 'nothing', 'shot', 'kill', 'shake', 'head', 'devil', 'disease', 'earth', 'glad', 'sun', 'burn', 'asse', 'extinction', 'planet', 'back', 'half', 'animal', 'half', 'devil', 'cave', 'beast']"
04kJtp6pVXI,the world is changing i am mad at the police too but id be dam if isis going to come in here that is when its time to kill these faucks,True,True,True,True,False,True,False,False,False,True,"['world', 'change', 'mad', 'police', 'i', 'd', 'dam', 'isis', 'go', 'come', 'time', 'kill', 'fuck']"
04kJtp6pVXI,cnn is propaganda for the most part and people let them hear it in ferguson too,False,False,False,False,False,False,False,False,False,False,"['propaganda', 'part', 'people', 'let', 'hear', 'ferguson']"
04kJtp6pVXI,what a waste of time talking to that idiot you know what i am sayin i will believe what i want to believe yup hell with facts or evidence loser,True,True,False,False,False,False,False,False,False,False,"['waste', 'time', 'talk', 'idiot', 'know', 'say', 'believe', 'want', 'believe', 'yup', 'hell', 'fact', 'evidence', 'loser']"
04kJtp6pVXI,news fucktards puppet players all they are paid liars,True,True,False,False,False,False,False,False,False,False,"['news', 'fucktard', 'puppet', 'player', 'pay', 'liar']"
04kJtp6pVXI,bassem has the right to express himself we have freedom of expression we all have that right its an amendment of the constitution i do not think cnn is that competent after all,False,False,False,False,False,False,False,False,False,False,"['basset', 'right', 'express', 'freedom', 'expression', 'right', 'amendment', 'constitution', 'not', 'think', 'competent']"
04kJtp6pVXI,does this guy riot before or after work orrrr let me guess he fucks off all day doing nothing,True,True,False,False,False,False,False,False,False,False,"['guy', 'riot', 'work', 'orr', 'let', 'guess', 'fuck', 'day', 'nothing']"
04kJtp6pVXI,mr masri is 100 right could not say it any better myself,False,False,False,False,False,False,False,False,False,False,"['mister', 'mari', '100', 'right', 'could', 'not', 'say', 'well']"
04kJtp6pVXI,can anyone tell me why it is racist if a white man shoots a black man is it not racist when black man shoots a white man why do these cases turn instantly into racist ones it makes no sense,False,False,False,False,False,False,False,False,False,False,"['anyone', 'tell', 'racist', 'white', 'man', 'shoot', 'black', 'man', 'not', 'racist', 'black', 'man', 'shoot', 'white', 'man', 'case', 'turn', 'instantly', 'racist', 'one', 'make', 'no', 'sense']"
04kJtp6pVXI,racial profiling and police intimidation he robbed a store and got killed as a result fucking excuses man black people should not have to get arrested when they commit a strong arm robbery when black people get violent they should not have to fear getting put down like an animal he actually said we should not have to worry about warrants lol fucking piece of human garbage,True,True,False,False,False,False,False,False,False,False,"['racial', 'profiling', 'police', 'intimidation', 'rob', 'store', 'get', 'kill', 'result', 'fuck', 'excuse', 'man', 'black', 'people', 'not', 'get', 'arrest', 'commit', 'strong', 'arm', 'robbery', 'black', 'people', 'get', 'violent', 'not', 'fear', 'getting', 'put', 'like', 'animal', 'actually', 'say', 'not', 'worry', 'warrant', 'laugh', 'loud', 'fucking', 'piece', 'human', 'garbage']"
04kJtp6pVXI,wrong mother fucker no shoot to apprehend,True,True,False,False,True,False,False,False,False,False,"['wrong', 'mother', 'fucker', 'no', 'shoot', 'apprehend']"
04kJtp6pVXI,black and white crimes seems to be big topic in us after ferguson case i just came here to brag about finnish cops that used firearm 6 times last year 2 time towards human 2 times to warn 2 times to kill wounded animal 5 million people here and 0 5 gun per capita,False,False,False,False,False,False,False,False,False,False,"['black', 'white', 'crime', 'seem', 'big', 'topic', 'we', 'ferguson', 'case', 'come', 'brag', 'finnish', 'cop', 'use', 'firearm', 'time', 'last', 'year', 'time', 'towards', 'human', 'time', 'warn', 'time', 'kill', 'wound', 'animal', 'million', 'people', 'gun', 'per', 'capita']"
04kJtp6pVXI,and the heading reads when the protesters take it too far,False,False,False,False,False,False,False,False,False,False,"['head', 'read', 'protester', 'take', 'far']"
04kJtp6pVXI,this muslim man does not have anything in mind of peace he wants to stir up dissonance and trouble among americans by using racist accusations that is his man goal,True,False,False,False,False,True,False,False,False,True,"['muslim', 'man', 'not', 'anything', 'mind', 'peace', 'want', 'stir', 'dissonance', 'trouble', 'among', 'americans', 'use', 'racist', 'accusation', 'man', 'goal']"
04kJtp6pVXI,add another imbecile to the bunch reporter is a incompetent bastard,True,True,False,False,False,False,False,False,False,False,"['add', 'another', 'imbecile', 'bunch', 'reporter', 'incompetent', 'bastard']"
04kJtp6pVXI,this interviewer is right this guy should show some respect to the paramilitary police that are killing and getting away with it ha,True,True,False,True,False,False,False,False,False,False,"['interviewer', 'right', 'guy', 'show', 'respect', 'paramilitary', 'police', 'kill', 'get', 'away', 'ha']"
04kJtp6pVXI,you all are some dumb as people,True,True,False,False,False,False,False,False,False,False,"['dumb', 'people']"
04kJtp6pVXI,bassem i think walmart is hiring for the holidays get a job loser,True,True,False,False,False,False,False,False,False,False,"['basset', 'think', 'walmart', 'hire', 'holiday', 'get', 'job', 'loser']"
04kJtp6pVXI,teen faces life in prison for pot brownies 90 year old man gets arrested for feeding the poor police officer is set free with no charges whatsoever for killing a teenager do not you people see how wrong this is,False,False,False,False,False,False,False,False,False,False,"['teen', 'face', 'life', 'prison', 'pot', 'brownie', '90', 'year', 'old', 'man', 'get', 'arrest', 'feed', 'poor', 'police', 'officer', 'set', 'free', 'no', 'charge', 'whatsoever', 'kill', 'teenager', 'not', 'people', 'see', 'wrong']"
04kJtp6pVXI,you know what i am sayin wow,False,False,False,False,False,False,False,False,False,False,"['know', 'say', 'wow']"
04kJtp6pVXI,yeah you are right 1 white shot a black all hell break lose black shot black no protest maybe if they start doing protest on black shotting black you can buy in thier story,True,False,False,False,False,True,True,False,False,False,"['yes', 'right', 'white', 'shot', 'black', 'hell', 'break', 'lose', 'black', 'shot', 'black', 'no', 'protest', 'maybe', 'start', 'protest', 'black', 'shooting', 'black', 'buy', 'story']"
04kJtp6pVXI,let us steal from a convenience store then let us go and punch a cop in the face and get shot 6 times then let us get all the black people and white apologists to run around the street setting buildings on fire fucking dirty gutter rats all living on welfare and causing violence just look where the rest of black people live on the dirties ebola plague ridden continent lucky white countries can come over and cure their dumb asses,True,False,False,False,False,True,True,False,False,False,"['let', 'we', 'steal', 'convenience', 'store', 'let', 'we', 'go', 'punch', 'cop', 'face', 'get', 'shoot', 'time', 'let', 'we', 'get', 'black', 'people', 'white', 'apologist', 'run', 'around', 'street', 'set', 'building', 'fire', 'fuck', 'dirty', 'gutter', 'rat', 'live', 'welfare', 'cause', 'violence', 'look', 'rest', 'black', 'people', 'live', 'dirtie', 'ebola', 'plague', 'ride', 'continent', 'lucky', 'white', 'country', 'come', 'cure', 'dumb', 'ass']"
04kJtp6pVXI,i am with this dude fuck the punk police,True,True,False,False,True,False,False,False,False,False,"['dude', 'fuck', 'punk', 'police']"
